JobID|JobIDRaw|Cluster|Partition|Account|Group|GID|User|UID|Submit|Eligible|Start|End|Elapsed|ExitCode|State|NNodes|NCPUS|ReqCPUS|ReqMem|Timelimit|NodeList|QOS|ScheduledBy|JobName
1216|1216|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:02:33|2017-01-01T03:02:33|2017-01-01T07:20:41|2017-01-01T07:32:21|00:11:40|0:0|COMPLETED|1|1|1|2800Mn|00:26:00|m1|normal|2|1216
1362|1362|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:04:11|2017-01-01T05:04:11|2017-01-01T07:20:41|2017-01-01T07:36:01|00:15:20|0:0|COMPLETED|1|1|1|2800Mn|00:23:00|m1|normal|2|1362
1310|1310|beocat|normal|account2|users|100|user5|1005|2017-01-01T04:18:27|2017-01-01T04:18:27|2017-01-01T07:20:41|2017-01-01T07:36:15|00:15:34|0:0|COMPLETED|1|6|6|2800Mn|00:19:00|m1|normal|2|1310
1285|1285|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:59:22|2017-01-01T03:59:22|2017-01-01T07:20:41|2017-01-01T07:36:41|00:16:00|0:0|COMPLETED|1|12|12|2800Mn|00:16:00|g1|normal|2|1285
1309|1309|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:17:43|2017-01-01T04:17:43|2017-01-01T07:20:41|2017-01-01T07:37:02|00:16:21|0:0|COMPLETED|1|12|12|2800Mn|00:19:00|m4|normal|2|1309
1393|1393|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:30:23|2017-01-01T05:30:23|2017-01-01T07:30:08|2017-01-01T07:38:53|00:08:45|0:0|COMPLETED|3|36|36|2800Mn|00:24:00|n[1-3]|normal|1|1393
1261|1261|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:43:37|2017-01-01T03:43:37|2017-01-01T07:38:53|2017-01-01T07:38:54|00:00:01|0:0|COMPLETED|1|12|12|2800Mn|00:23:00|n1|normal|1|1261
1398|1398|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:34:23|2017-01-01T05:34:23|2017-01-01T07:40:41|2017-01-01T07:40:43|00:00:02|0:0|COMPLETED|1|1|1|2800Mn|00:12:00|n4|normal|2|1398
1428|1428|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:54:35|2017-01-01T05:54:35|2017-01-01T07:40:42|2017-01-01T07:40:43|00:00:01|0:0|COMPLETED|1|1|1|2800Mn|00:25:00|g1|normal|2|1428
1270|1270|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:51:23|2017-01-01T03:51:23|2017-01-01T07:40:41|2017-01-01T07:41:36|00:00:55|0:0|COMPLETED|1|12|12|2800Mn|00:20:00|n1|normal|2|1270
1283|1283|beocat|normal|account2|users|100|user4|1004|2017-01-01T03:59:01|2017-01-01T03:59:01|2017-01-01T07:14:38|2017-01-01T07:41:38|00:27:00|0:0|COMPLETED|1|12|12|2800Mn|00:27:00|m3|normal|1|1283
1223|1223|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:12:22|2017-01-01T03:12:22|2017-01-01T07:20:41|2017-01-01T07:41:41|00:21:00|0:0|COMPLETED|1|1|1|2800Mn|00:21:00|m1|normal|2|1223
1405|1405|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:38:04|2017-01-01T05:38:04|2017-01-01T07:41:41|2017-01-01T07:41:46|00:00:05|0:0|COMPLETED|3|36|36|2800Mn|00:09:00|m[1,3-4]|normal|1|1405
1299|1299|beocat|normal|account1|users|100|user1|1001|2017-01-01T04:12:41|2017-01-01T04:12:41|2017-01-01T07:40:41|2017-01-01T07:41:49|00:01:08|0:0|COMPLETED|1|6|6|2800Mn|00:25:00|g1|normal|2|1299
1308|1308|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:17:39|2017-01-01T04:17:39|2017-01-01T07:40:41|2017-01-01T07:42:37|00:01:56|0:0|COMPLETED|1|12|12|2800Mn|00:08:00|b10|normal|2|1308
1374|1374|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:14:15|2017-01-01T05:14:15|2017-01-01T07:20:41|2017-01-01T07:42:41|00:22:00|0:0|COMPLETED|3|36|36|2800Mn|00:22:00|b[6,8-9]|normal|2|1374
1260|1260|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:40:40|2017-01-01T03:40:40|2017-01-01T07:40:41|2017-01-01T07:42:50|00:02:09|0:0|COMPLETED|1|2|2|2800Mn|00:27:00|g1|normal|2|1260
1353|1353|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:58:39|2017-01-01T04:58:39|2017-01-01T07:40:41|2017-01-01T07:43:52|00:03:11|0:0|COMPLETED|1|12|12|2800Mn|00:09:00|b7|normal|2|1353
1292|1292|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:06:22|2017-01-01T04:06:22|2017-01-01T07:40:41|2017-01-01T07:43:52|00:03:11|0:0|COMPLETED|1|12|12|2800Mn|00:06:00|n3|normal|2|1292
1316|1316|beocat|normal|account2|users|100|user5|1005|2017-01-01T04:23:52|2017-01-01T04:23:52|2017-01-01T07:30:08|2017-01-01T07:44:43|00:14:35|0:0|COMPLETED|1|1|1|2800Mn|00:25:00|n4|normal|1|1316
1249|1249|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:31:38|2017-01-01T03:31:38|2017-01-01T07:38:53|2017-01-01T07:45:17|00:06:24|0:0|COMPLETED|1|6|6|2800Mn|00:12:00|n2|normal|1|1249
1449|1449|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:13:32|2017-01-01T06:13:32|2017-01-01T07:40:41|2017-01-01T07:46:09|00:05:28|0:0|COMPLETED|4|48|48|2800Mn|00:07:00|b[1-4]|normal|2|1449
1391|1391|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:29:48|2017-01-01T05:29:48|2017-01-01T07:40:41|2017-01-01T07:47:20|00:06:39|0:0|COMPLETED|1|1|1|2800Mn|00:12:00|n4|normal|2|1391
1360|1360|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:03:09|2017-01-01T05:03:09|2017-01-01T07:40:41|2017-01-01T07:48:43|00:08:02|0:0|COMPLETED|1|1|1|2800Mn|00:22:00|g1|normal|2|1360
1284|1284|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:59:03|2017-01-01T03:59:03|2017-01-01T07:40:41|2017-01-01T07:50:19|00:09:38|0:0|COMPLETED|1|12|12|2800Mn|00:12:00|b5|normal|2|1284
1268|1268|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:50:27|2017-01-01T03:50:27|2017-01-01T07:40:41|2017-01-01T07:50:41|00:10:00|0:0|COMPLETED|1|6|6|2800Mn|00:10:00|n2|normal|2|1268
1231|1231|beocat|normal|account1|users|100|user2|1002|2017-01-01T03:16:25|2017-01-01T03:16:25|2017-01-01T07:26:23|2017-01-01T07:52:23|00:26:00|0:0|COMPLETED|1|1|1|2800Mn|00:26:00|n4|normal|1|1231
1432|1432|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:59:15|2017-01-01T05:59:15|2017-01-01T07:40:42|2017-01-01T07:56:37|00:15:55|0:0|COMPLETED|1|1|1|2800Mn|00:26:00|g1|normal|2|1432
1380|1380|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:18:10|2017-01-01T05:18:10|2017-01-01T07:40:42|2017-01-01T07:57:08|00:16:26|0:0|COMPLETED|1|1|1|2800Mn|00:21:00|g1|normal|2|1380
1351|1351|beocat|normal|account2|users|100|user5|1005|2017-01-01T04:55:46|2017-01-01T04:55:46|2017-01-01T07:38:53|2017-01-01T07:58:53|00:20:00|0:0|COMPLETED|1|12|12|2800Mn|00:20:00|m2|normal|1|1351
1389|1389|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:27:33|2017-01-01T05:27:33|2017-01-01T08:00:42|2017-01-01T08:00:43|00:00:01|0:0|COMPLETED|1|12|12|2800Mn|00:07:00|n2|normal|2|1389
1375|1375|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:14:57|2017-01-01T05:14:57|2017-01-01T08:00:42|2017-01-01T08:00:43|00:00:01|0:0|COMPLETED|1|6|6|2800Mn|00:23:00|b1|normal|2|1375
1477|1477|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:39:25|2017-01-01T06:39:25|2017-01-01T08:00:42|2017-01-01T08:04:02|00:03:20|0:0|COMPLETED|1|6|6|2800Mn|00:05:00|n4|normal|2|1477
1340|1340|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:47:00|2017-01-01T04:47:00|2017-01-01T08:00:42|2017-01-01T08:04:14|00:03:32|0:0|COMPLETED|1|6|6|2800Mn|00:13:00|g1|normal|2|1340
1324|1324|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:30:19|2017-01-01T04:30:19|2017-01-01T08:00:42|2017-01-01T08:04:14|00:03:32|0:0|COMPLETED|1|1|1|2800Mn|00:17:00|g1|normal|2|1324
1373|1373|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:13:52|2017-01-01T05:13:52|2017-01-01T08:00:42|2017-01-01T08:04:45|00:04:03|0:0|COMPLETED|1|12|12|2800Mn|00:05:00|n3|normal|2|1373
1376|1376|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:15:55|2017-01-01T05:15:55|2017-01-01T08:00:42|2017-01-01T08:05:14|00:04:32|0:0|COMPLETED|1|6|6|2800Mn|00:29:00|b2|normal|2|1376
1440|1440|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:06:38|2017-01-01T06:06:38|2017-01-01T08:00:42|2017-01-01T08:05:37|00:04:55|0:0|COMPLETED|2|24|24|2800Mn|00:06:00|b[3-4]|normal|2|1440
1410|1410|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:41:30|2017-01-01T05:41:30|2017-01-01T07:58:53|2017-01-01T08:06:15|00:07:22|0:0|COMPLETED|4|48|48|2800Mn|00:15:00|m[1-4]|normal|1|1410
1278|1278|beocat|normal|account1|users|100|user2|1002|2017-01-01T03:56:31|2017-01-01T03:56:31|2017-01-01T07:40:41|2017-01-01T08:07:06|00:26:25|0:0|COMPLETED|1|6|6|2800Mn|00:27:00|n4|normal|2|1278
1346|1346|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:53:18|2017-01-01T04:53:18|2017-01-01T08:00:42|2017-01-01T08:08:57|00:08:15|0:0|COMPLETED|1|6|6|2800Mn|00:21:00|b2|normal|2|1346
1286|1286|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:59:45|2017-01-01T03:59:45|2017-01-01T08:00:42|2017-01-01T08:10:27|00:09:45|0:0|COMPLETED|1|1|1|2800Mn|00:22:00|g1|normal|2|1286
1298|1298|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:10:38|2017-01-01T04:10:38|2017-01-01T07:58:53|2017-01-01T08:10:53|00:12:00|0:0|COMPLETED|1|12|12|2800Mn|00:12:00|n1|normal|1|1298
1378|1378|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:16:57|2017-01-01T05:16:57|2017-01-01T08:00:42|2017-01-01T08:12:22|00:11:40|0:0|COMPLETED|2|24|24|2800Mn|00:16:00|b[9-10]|normal|2|1378
1339|1339|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:46:29|2017-01-01T04:46:29|2017-01-01T08:00:42|2017-01-01T08:18:06|00:17:24|0:0|COMPLETED|1|6|6|2800Mn|00:30:00|b1|normal|2|1339
1302|1302|beocat|normal|account1|users|100|user1|1001|2017-01-01T04:14:00|2017-01-01T04:14:00|2017-01-01T08:20:42|2017-01-01T08:20:43|00:00:01|0:0|COMPLETED|1|12|12|2800Mn|00:24:00|m1|normal|2|1302
1412|1412|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:43:26|2017-01-01T05:43:26|2017-01-01T08:10:53|2017-01-01T08:22:53|00:12:00|0:0|COMPLETED|4|48|48|2800Mn|00:12:00|n[1-4]|normal|1|1412
1497|1497|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:58:32|2017-01-01T06:58:32|2017-01-01T08:20:42|2017-01-01T08:24:20|00:03:38|0:0|COMPLETED|1|1|1|2800Mn|00:20:00|b9|normal|2|1497
1325|1325|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:31:03|2017-01-01T04:31:03|2017-01-01T08:20:42|2017-01-01T08:24:58|00:04:16|0:0|COMPLETED|1|12|12|2800Mn|00:30:00|g1|normal|2|1325
1335|1335|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:39:38|2017-01-01T04:39:38|2017-01-01T08:20:42|2017-01-01T08:26:04|00:05:22|0:0|COMPLETED|1|6|6|2800Mn|00:16:00|m4|normal|2|1335
1321|1321|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:28:38|2017-01-01T04:28:38|2017-01-01T08:20:42|2017-01-01T08:29:03|00:08:21|0:0|COMPLETED|1|6|6|500000Mn|00:24:00|b9|normal|2|1321
1486|1486|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:50:36|2017-01-01T06:50:36|2017-01-01T08:20:42|2017-01-01T08:29:39|00:08:57|0:0|COMPLETED|4|48|48|2800Mn|00:27:00|b[1-4]|normal|2|1486
1468|1468|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:30:39|2017-01-01T06:30:39|2017-01-01T08:20:42|2017-01-01T08:30:20|00:09:38|0:0|COMPLETED|1|1|1|2800Mn|00:19:00|b9|normal|2|1468
1483|1483|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:44:55|2017-01-01T06:44:55|2017-01-01T08:00:42|2017-01-01T08:30:42|00:30:00|0:0|COMPLETED|4|48|48|2800Mn|00:30:00|b[5-8]|normal|2|1483
1337|1337|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:44:52|2017-01-01T04:44:52|2017-01-01T08:20:42|2017-01-01T08:31:37|00:10:55|0:0|COMPLETED|1|6|6|2800Mn|00:26:00|b10|normal|2|1337
1313|1313|beocat|normal|account1|users|100|user1|1001|2017-01-01T04:22:21|2017-01-01T04:22:21|2017-01-01T08:20:42|2017-01-01T08:31:53|00:11:11|0:0|COMPLETED|1|6|6|2800Mn|00:13:00|m4|normal|2|1313
1326|1326|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:32:19|2017-01-01T04:32:19|2017-01-01T08:20:42|2017-01-01T08:36:26|00:15:44|0:0|COMPLETED|1|12|12|2800Mn|00:20:00|m3|normal|2|1326
1385|1385|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:23:46|2017-01-01T05:23:46|2017-01-01T08:36:26|2017-01-01T08:36:27|00:00:01|0:0|COMPLETED|3|36|36|2800Mn|00:28:00|m[1,3-4]|normal|1|1385
1408|1408|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:39:40|2017-01-01T05:39:40|2017-01-01T08:20:42|2017-01-01T08:37:54|00:17:12|0:0|COMPLETED|1|1|1|2800Mn|00:28:00|b10|normal|2|1408
1430|1430|beocat|normal|account1|users|100|user3|1003|2017-01-01T05:57:41|2017-01-01T05:57:41|2017-01-01T08:20:42|2017-01-01T08:39:05|00:18:23|0:0|COMPLETED|1|1|1|2800Mn|00:25:00|b10|normal|2|1430
1312|1312|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:20:07|2017-01-01T04:20:07|2017-01-01T08:36:29|2017-01-01T08:39:16|00:02:47|0:0|COMPLETED|1|1|1|2800Mn|00:28:00|m1|normal|1|1312
1371|1371|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:12:57|2017-01-01T05:12:57|2017-01-01T08:40:42|2017-01-01T08:40:43|00:00:01|0:0|COMPLETED|1|12|12|2800Mn|00:13:00|m3|normal|2|1371
1488|1488|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:51:45|2017-01-01T06:51:45|2017-01-01T08:20:42|2017-01-01T08:41:03|00:20:21|0:0|COMPLETED|1|1|1|2800Mn|00:21:00|b9|normal|2|1488
1293|1293|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:07:30|2017-01-01T04:07:30|2017-01-01T08:20:42|2017-01-01T08:41:42|00:21:00|0:0|COMPLETED|1|12|12|2800Mn|00:21:00|m2|normal|2|1293
1500|1500|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:59:49|2017-01-01T06:59:49|2017-01-01T08:40:42|2017-01-01T08:42:14|00:01:32|0:0|COMPLETED|3|36|36|2800Mn|00:22:00|b[5-7]|normal|2|1500
1452|1452|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:16:48|2017-01-01T06:16:48|2017-01-01T08:40:42|2017-01-01T08:42:16|00:01:34|0:0|COMPLETED|4|48|48|2800Mn|00:05:00|b[1-4]|normal|2|1452
1357|1357|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:02:33|2017-01-01T05:02:33|2017-01-01T08:40:42|2017-01-01T08:43:34|00:02:52|0:0|COMPLETED|1|12|12|2800Mn|00:11:00|m4|normal|2|1357
1296|1296|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:09:24|2017-01-01T04:09:24|2017-01-01T08:40:42|2017-01-01T08:44:36|00:03:54|0:0|COMPLETED|1|2|2|2800Mn|00:12:00|g1|normal|2|1296
1363|1363|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:04:21|2017-01-01T05:04:21|2017-01-01T08:40:42|2017-01-01T08:46:50|00:06:08|0:0|COMPLETED|1|1|1|2800Mn|00:11:00|m1|normal|2|1363
1415|1415|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:44:36|2017-01-01T05:44:36|2017-01-01T08:22:53|2017-01-01T08:52:53|00:30:00|0:0|COMPLETED|4|48|48|2800Mn|00:30:00|n[1-4]|normal|1|1415
1464|1464|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:26:49|2017-01-01T06:26:49|2017-01-01T08:52:53|2017-01-01T08:52:54|00:00:01|0:0|COMPLETED|3|36|36|2800Mn|00:09:00|n[1-3]|normal|1|1464
1443|1443|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:07:45|2017-01-01T06:07:45|2017-01-01T08:40:42|2017-01-01T08:54:16|00:13:34|0:0|COMPLETED|1|1|1|2800Mn|00:15:00|m1|normal|2|1443
1295|1295|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:08:21|2017-01-01T04:08:21|2017-01-01T08:36:29|2017-01-01T08:55:58|00:19:29|0:0|COMPLETED|1|6|6|2800Mn|00:21:00|m1|normal|1|1295
1435|1435|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:02:52|2017-01-01T06:02:52|2017-01-01T08:55:58|2017-01-01T08:56:59|00:01:01|0:0|COMPLETED|4|48|48|2800Mn|00:22:00|m[1-4]|normal|1|1435
1344|1344|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:51:47|2017-01-01T04:51:47|2017-01-01T08:56:59|2017-01-01T08:57:00|00:00:01|0:0|COMPLETED|1|6|6|2800Mn|00:17:00|n1|normal|1|1344
1336|1336|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:41:27|2017-01-01T04:41:27|2017-01-01T08:56:59|2017-01-01T08:57:00|00:00:01|0:0|COMPLETED|1|12|12|2800Mn|00:07:00|n3|normal|1|1336
1338|1338|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:45:40|2017-01-01T04:45:40|2017-01-01T08:56:59|2017-01-01T09:00:14|00:03:15|0:0|COMPLETED|1|12|12|2800Mn|00:09:00|n2|normal|1|1338
1411|1411|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:42:13|2017-01-01T05:42:13|2017-01-01T09:00:42|2017-01-01T09:00:43|00:00:01|0:0|COMPLETED|1|1|1|500000Mn|00:25:00|b4|normal|2|1411
1463|1463|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:26:12|2017-01-01T06:26:12|2017-01-01T09:00:42|2017-01-01T09:00:43|00:00:01|0:0|COMPLETED|1|12|12|2800Mn|00:14:00|n3|normal|2|1463
1384|1384|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:23:07|2017-01-01T05:23:07|2017-01-01T09:00:42|2017-01-01T09:00:52|00:00:10|0:0|COMPLETED|1|12|12|2800Mn|00:25:00|b8|normal|2|1384
1361|1361|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:03:27|2017-01-01T05:03:27|2017-01-01T09:00:42|2017-01-01T09:00:55|00:00:13|0:0|COMPLETED|1|12|12|2800Mn|00:05:00|n2|normal|2|1361
1365|1365|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:08:53|2017-01-01T05:08:53|2017-01-01T09:00:42|2017-01-01T09:02:59|00:02:17|0:0|COMPLETED|1|1|1|2800Mn|00:19:00|m3|normal|2|1365
1390|1390|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:29:33|2017-01-01T05:29:33|2017-01-01T09:00:42|2017-01-01T09:03:15|00:02:33|0:0|COMPLETED|1|1|1|2800Mn|00:27:00|b7|normal|2|1390
1334|1334|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:39:37|2017-01-01T04:39:37|2017-01-01T09:00:42|2017-01-01T09:03:22|00:02:40|0:0|COMPLETED|1|6|6|2800Mn|00:28:00|n4|normal|2|1334
1417|1417|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:45:08|2017-01-01T05:45:08|2017-01-01T09:00:42|2017-01-01T09:03:25|00:02:43|0:0|COMPLETED|1|6|6|500000Mn|00:17:00|b9|normal|2|1417
1372|1372|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:13:00|2017-01-01T05:13:00|2017-01-01T09:00:42|2017-01-01T09:03:29|00:02:47|0:0|COMPLETED|1|1|1|500000Mn|00:26:00|b5|normal|2|1372
1489|1489|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:52:24|2017-01-01T06:52:24|2017-01-01T09:00:42|2017-01-01T09:05:27|00:04:45|0:0|COMPLETED|1|6|6|2800Mn|00:12:00|n1|normal|2|1489
1409|1409|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:40:40|2017-01-01T05:40:40|2017-01-01T09:00:42|2017-01-01T09:06:11|00:05:29|0:0|COMPLETED|1|6|6|2800Mn|00:19:00|m3|normal|2|1409
1494|1494|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:53:43|2017-01-01T06:53:43|2017-01-01T09:00:42|2017-01-01T09:06:59|00:06:17|0:0|COMPLETED|1|1|1|2800Mn|00:15:00|n1|normal|2|1494
1421|1421|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:47:43|2017-01-01T05:47:43|2017-01-01T09:00:42|2017-01-01T09:07:58|00:07:16|0:0|COMPLETED|1|1|1|2800Mn|00:17:00|m3|normal|2|1421
1439|1439|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:05:25|2017-01-01T06:05:25|2017-01-01T09:00:42|2017-01-01T09:08:07|00:07:25|0:0|COMPLETED|1|6|6|500000Mn|00:28:00|b7|normal|2|1439
1369|1369|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:11:30|2017-01-01T05:11:30|2017-01-01T08:52:53|2017-01-01T09:09:04|00:16:11|0:0|COMPLETED|1|6|6|2800Mn|00:29:00|n4|normal|1|1369
1306|1306|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:17:35|2017-01-01T04:17:35|2017-01-01T09:00:42|2017-01-01T09:09:14|00:08:32|0:0|COMPLETED|1|1|1|2800Mn|00:26:00|m3|normal|2|1306
1311|1311|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:19:46|2017-01-01T04:19:46|2017-01-01T08:56:59|2017-01-01T09:13:18|00:16:19|0:0|COMPLETED|1|6|6|2800Mn|00:27:00|m1|normal|1|1311
1333|1333|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:38:19|2017-01-01T04:38:19|2017-01-01T08:56:59|2017-01-01T09:14:14|00:17:15|0:0|COMPLETED|1|2|2|2800Mn|00:20:00|g1|normal|1|1333
1441|1441|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:07:12|2017-01-01T06:07:12|2017-01-01T09:00:42|2017-01-01T09:14:16|00:13:34|0:0|COMPLETED|3|36|36|2800Mn|00:21:00|b[1-3]|normal|2|1441
1377|1377|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:16:10|2017-01-01T05:16:10|2017-01-01T08:56:59|2017-01-01T09:15:12|00:18:13|0:0|COMPLETED|1|12|12|2800Mn|00:19:00|m2|normal|1|1377
1395|1395|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:32:10|2017-01-01T05:32:10|2017-01-01T09:00:42|2017-01-01T09:16:42|00:16:00|0:0|COMPLETED|1|12|12|500000Mn|00:16:00|b10|normal|2|1395
1370|1370|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:11:36|2017-01-01T05:11:36|2017-01-01T08:56:59|2017-01-01T09:18:59|00:22:00|0:0|COMPLETED|1|1|1|2800Mn|00:22:00|n1|normal|1|1370
1341|1341|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:47:42|2017-01-01T04:47:42|2017-01-01T08:56:59|2017-01-01T09:18:59|00:22:00|0:0|COMPLETED|1|6|6|2800Mn|00:22:00|m1|normal|1|1341
1364|1364|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:08:16|2017-01-01T05:08:16|2017-01-01T09:00:42|2017-01-01T09:20:42|00:20:00|0:0|COMPLETED|1|12|12|2800Mn|00:20:00|m4|normal|2|1364
1388|1388|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:25:08|2017-01-01T05:25:08|2017-01-01T09:00:42|2017-01-01T09:20:50|00:20:08|0:0|COMPLETED|1|1|1|2800Mn|00:27:00|b7|normal|2|1388
1394|1394|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:31:55|2017-01-01T05:31:55|2017-01-01T09:20:42|2017-01-01T09:21:31|00:00:49|0:0|COMPLETED|1|12|12|500000Mn|00:19:00|b9|normal|2|1394
1453|1453|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:17:36|2017-01-01T06:17:36|2017-01-01T09:00:42|2017-01-01T09:21:42|00:21:00|0:0|COMPLETED|1|1|1|2800Mn|00:21:00|m3|normal|2|1453
1387|1387|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:24:47|2017-01-01T05:24:47|2017-01-01T09:00:42|2017-01-01T09:23:49|00:23:07|0:0|COMPLETED|1|1|1|2800Mn|00:24:00|m3|normal|2|1387
1466|1466|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:28:14|2017-01-01T06:28:14|2017-01-01T09:20:42|2017-01-01T09:24:33|00:03:51|0:0|COMPLETED|3|36|36|2800Mn|00:16:00|b[1-3]|normal|2|1466
1426|1426|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:51:59|2017-01-01T05:51:59|2017-01-01T09:09:04|2017-01-01T09:24:58|00:15:54|0:0|COMPLETED|3|36|36|2800Mn|00:20:00|n[2-4]|normal|1|1426
1424|1424|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:51:11|2017-01-01T05:51:11|2017-01-01T09:20:42|2017-01-01T09:25:12|00:04:30|0:0|COMPLETED|1|12|12|2800Mn|00:08:00|n1|normal|2|1424
1407|1407|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:38:48|2017-01-01T05:38:48|2017-01-01T09:20:42|2017-01-01T09:25:31|00:04:49|0:0|COMPLETED|1|12|12|2800Mn|00:06:00|g1|normal|2|1407
1423|1423|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:51:05|2017-01-01T05:51:05|2017-01-01T09:20:42|2017-01-01T09:26:41|00:05:59|0:0|COMPLETED|1|6|6|2800Mn|00:08:00|m3|normal|2|1423
1442|1442|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:07:13|2017-01-01T06:07:13|2017-01-01T09:25:12|2017-01-01T09:27:53|00:02:41|0:0|COMPLETED|1|12|12|2800Mn|00:18:00|n1|normal|1|1442
